prefix,vendor,source,confidence,alt_sources,alt_vendors
708105,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
708185,"New H3C Technologies Co., Ltd",ieee,1.0,"wireshark,nmap",NewH3CTechno | New H3C Technologies
7081EB,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70820E,as electronics GmbH,ieee,1.0,"wireshark,nmap",aselectronic | as electronics GmbH
70828E,OleumTech Corporation,ieee,1.0,"wireshark,nmap",OleumTech | OleumTech
708540,"Skyworth Digital Technology(Shenzhen) Co.,Ltd",ieee,1.0,"wireshark,nmap",SkyworthDigi | Skyworth Digital Technology(Shenzhen)
70856C,"Ruijie Networks Co.,LTD",ieee,1.0,"wireshark,nmap",RuijieNetwor | Ruijie Networks
7085C2,ASRock Incorporation,ieee,1.0,"wireshark,nmap",ASRockIncorp | ASRock Incorporation
7085C4,"Ruijie Networks Co.,LTD",ieee,1.0,"wireshark,nmap",RuijieNetwor | Ruijie Networks
7085C6,Commscope,ieee,1.0,"wireshark,nmap",Commscope | Commscope
7086C1,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
7086CE,"GD Midea Air-Conditioning Equipment Co.,Ltd.",ieee,1.0,"wireshark,nmap",GDMideaAirCo | GD Midea Air-Conditioning Equipment
70879E,Beken Corporation,ieee,1.0,"wireshark,nmap",Beken | Beken
7087A7,"Murata Manufacturing Co., Ltd.",ieee,1.0,"wireshark,nmap",MurataManufa | Murata Manufacturing
70884D,"JAPAN RADIO CO., LTD.",ieee,1.0,"wireshark,nmap",JapanRadio | Japan Radio
70886B,MAX4G,wireshark,0.9,nmap,MAX4G
708976,Tuya Smart Inc.,ieee,1.0,"wireshark,nmap",TuyaSmart | Tuya Smart
7089CC,"China Mobile Group Device Co.,Ltd.",ieee,1.0,"wireshark,nmap",ChinaMobileG | China Mobile Group Device
7089F5,"Dongguan Lingjie IOT Co., LTD",ieee,1.0,"wireshark,nmap",DongguanLing | Dongguan Lingjie IOT
708A09,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
708B78,"citygrow technology co., ltd",ieee,1.0,"wireshark,nmap",citygrowtech | citygrow technology
708B97,INSYS icom GmbH,ieee,1.0,"wireshark,nmap",INSYSicom | Insys icom GmbH
708BCD,ASUSTek COMPUTER INC.,ieee,1.0,"wireshark,nmap",ASUSTekCOMPU | ASUSTek Computer
708CB6,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
708CBB,MIMODISPLAYKOREA,ieee,1.0,"wireshark,nmap",Mimodisplayk | Mimodisplaykorea
708CF2,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
708D09,Nokia Corporation,ieee,1.0,"wireshark,nmap",Nokia | Nokia
708F47,"vivo Mobile Communication Co., Ltd.",ieee,1.0,"wireshark,nmap",vivoMobileCo | vivo Mobile Communication
709041,"Mist Systems, Inc.",ieee,1.0,"wireshark,nmap",Mist | Mist Systems
7090B7,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
70918F,Weber-Stephen Products LLC,ieee,1.0,"wireshark,nmap",WeberStephen | Weber-Stephen Products
7091F3,"Universal Electronics, Inc.",ieee,1.0,"wireshark,nmap",UniversalEle | Universal Electronics
709383,"Intelligent Optical Network High Tech CO.,LTD.",ieee,1.0,"wireshark,nmap",IntelligentO | Intelligent Optical Network High Tech
7093C1,eero inc.,ieee,1.0,"wireshark,nmap",eero | eero
7093F8,"Space Monkey, Inc.",ieee,1.0,"wireshark,nmap",SpaceMonkey | Space Monkey
709684,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
709741,Arcadyan Corporation,ieee,1.0,"wireshark,nmap",Arcadyan | Arcadyan
709751,"Beijing Xiaomi Mobile Software Co., Ltd",ieee,1.0,"wireshark,nmap",XiaomiMobile | Beijing Xiaomi Mobile Software
709756,"Happyelectronics Co.,Ltd",ieee,1.0,"wireshark,nmap",Happyelectro | Happyelectronics
709883,"SHENZHEN KAYAN ELECTRONICS., LTD.",ieee,1.0,"wireshark,nmap",KayanElectro | Shenzhen Kayan Electronics.
70991C,"Shenzhen Honesty Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",HonestyElect | Shenzhen Honesty Electronics
709A0B,Italian Institute of Technology,ieee,1.0,"wireshark,nmap",ItalianInsti | Italian Institute of Technology
709AC4,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
709BA5,"Shenzhen Y&D Electronics Co.,LTD.",ieee,1.0,"wireshark,nmap",Y&DElectroni | Shenzhen Y&D Electronics
709BFC,Bryton Inc.,ieee,1.0,"wireshark,nmap",Bryton | Bryton
709C45,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
709C8F,Nero AG,ieee,1.0,"wireshark,nmap",Nero | Nero AG
709CD1,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
709E29,Sony Interactive Entertainment Inc.,ieee,1.0,"wireshark,nmap",SonyInteract | Sony Interactive Entertainment
709E86,X6D Limited,ieee,1.0,"wireshark,nmap",X6D | X6D Limited
709F2D,zte corporation,ieee,1.0,"wireshark,nmap",zte | zte
709FA9,TECNO MOBILE LIMITED,ieee,1.0,"wireshark,nmap",TecnoMobile | Tecno Mobile Limited
70A04B,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70A191,"Trendsetter Medical, LLC",ieee,1.0,"wireshark,nmap",TrendsetterM | Trendsetter Medical
70A2B3,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70A3A4,"Beijing Guming Communication Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",GumingCommun | Beijing Guming Communication Technology
70A41C,Advanced Wireless Dynamics S.L.,ieee,1.0,"wireshark,nmap",AdvancedWire | Advanced Wireless Dynamics S.L.
70A56A,"Shenzhen C-Data Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",CDataTechnol | Shenzhen C-Data Technology
70A66A,Prox Dynamics AS,ieee,1.0,"wireshark,nmap",ProxDynamics | Prox Dynamics AS
70A6BD,"Honor Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HonorDevice | Honor Device
70A6CC,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70A703,"Honor Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HonorDevice | Honor Device
70A741,Ubiquiti Inc,ieee,1.0,"wireshark,nmap",Ubiquiti | Ubiquiti
70A84C,"MONAD., Inc.",ieee,1.0,"wireshark,nmap",MONAD | Monad.
70A8A5,Microsoft Corporation,ieee,1.0,"wireshark,nmap",Microsoft | Microsoft
70A8D3,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70A8E3,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
70A983,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70AAB2,BlackBerry RTS,ieee,1.0,"wireshark,nmap",BlackBerryRT | BlackBerry RTS
70AC08,Silicon Laboratories,ieee,1.0,"wireshark,nmap",SiliconLabor | Silicon Laboratories
70ACD7,"Shenzhen YOUHUA Technology Co., Ltd",ieee,1.0,"wireshark,nmap",YOUHUATechno | Shenzhen Youhua Technology
70AD43,Blink by Amazon,ieee,1.0,"wireshark,nmap",BlinkbyAmazo | Blink by Amazon
70AD54,Malvern Instruments Ltd,ieee,1.0,"wireshark,nmap",MalvernInstr | Malvern Instruments
70AE2A,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70AED5,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70AF09,Espressif Inc.,ieee,1.0,"wireshark,nmap",Espressif | Espressif
70AF24,TP Vision Belgium NV,ieee,1.0,"wireshark,nmap",TPVisionBelg | TP Vision Belgium NV
70AF25,"Nishiyama Industry Co.,LTD.",ieee,1.0,"wireshark,nmap",NishiyamaInd | Nishiyama Industry
70AF6A,"SHENZHEN FENGLIAN TECHNOLOGY CO., LTD.",ieee,1.0,"wireshark,nmap",FenglianTech | Shenzhen Fenglian Technology
70B035,"Shenzhen Zowee Technology Co., Ltd",ieee,1.0,"wireshark,nmap",ZoweeTechnol | Shenzhen Zowee Technology
70B08C,"Shenou Communication Equipment Co.,Ltd",ieee,1.0,"wireshark,nmap",ShenouCommun | Shenou Communication Equipment
70B13D,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
70B14E,Commscope,ieee,1.0,"wireshark,nmap",Commscope | Commscope
70B258,Ruckus Wireless,ieee,1.0,"wireshark,nmap",RuckusWirele | Ruckus Wireless
70B265,Hiltron s.r.l.,ieee,1.0,"wireshark,nmap",Hiltron | Hiltron s.r.l.
70B306,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70B317,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70B3D5,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",Private | Private
70B51A,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
70B599,Embedded Technologies s.r.o.,ieee,1.0,"wireshark,nmap",EmbeddedTech | Embedded Technologies s.r.o.
70B5E8,Dell Inc.,ieee,1.0,"wireshark,nmap",Dell | Dell
70B64F,"Guangzhou V-SOLUTION Electronic Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",GuangzhouVSO | Guangzhou V-Solution Electronic Technology
70B651,Eight Sleep,ieee,1.0,"wireshark,nmap",EightSleep | Eight Sleep
70B7AA,"vivo Mobile Communication Co., Ltd.",ieee,1.0,"wireshark,nmap",vivoMobileCo | vivo Mobile Communication
70B7E2,"Jiangsu Miter Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",JiangsuMiter | Jiangsu Miter Technology
70B7E4,Broadcom Limited,ieee,1.0,"wireshark,nmap",Broadcom | Broadcom Limited
70B8F6,Espressif Inc.,ieee,1.0,"wireshark,nmap",Espressif | Espressif
70B921,"Fiberhome Telecommunication Technologies Co.,LTD",ieee,1.0,"wireshark,nmap",FiberhomeTel | Fiberhome Telecommunication Technologies
70B950,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
70B9BB,"Shenzhen Hankvision Technology CO.,LTD",ieee,1.0,"wireshark,nmap",HankvisionTe | Shenzhen Hankvision Technology
70BAEF,"Hangzhou H3C Technologies Co., Limited",ieee,1.0,"wireshark,nmap","H3CTechnolog | Hangzhou H3C Technologies, Limited"
70BB5B,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70BBE9,Xiaomi Communications Co Ltd,ieee,1.0,"wireshark,nmap",XiaomiCommun | Xiaomi Communications
70BC10,Microsoft Corporation,ieee,1.0,"wireshark,nmap",Microsoft | Microsoft
70BC48,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70BD96,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70BDD2,Adva Network Security GmbH,ieee,1.0,"wireshark,nmap",AdvaNetworkS | Adva Network Security GmbH
70BF3E,Charles River Laboratories,ieee,1.0,"wireshark,nmap",CharlesRiver | Charles River Laboratories
70BF92,GN Audio A/S,ieee,1.0,"wireshark,nmap",GNAudio | GN Audio A/S
70C288,Intel Corporate,ieee,1.0,,
70C59C,Silicon Laboratories,ieee,1.0,"wireshark,nmap",SiliconLabor | Silicon Laboratories
70C6AC,Bosch Automotive Aftermarket,ieee,1.0,"wireshark,nmap",BoschAutomot | Bosch Automotive Aftermarket
70C6DD,"New H3C Technologies Co., Ltd",ieee,1.0,"wireshark,nmap",NewH3CTechno | New H3C Technologies
70C76F,INNO S,ieee,1.0,"wireshark,nmap",InnoS | Inno S
70C7F2,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
70C833,Wirepas Oy,ieee,1.0,"wireshark,nmap",Wirepas | Wirepas Oy
70C912,"Sichuan AI-Link Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",SichuanAILin | Sichuan AI-Link Technology
70C932,Dreame Technology (Suzhou) Limited,ieee,1.0,"wireshark,nmap",DreameTechno | Dreame Technology (Suzhou) Limited
70C94E,Liteon Technology Corporation,ieee,1.0,"wireshark,nmap",LiteonTechno | Liteon Technology
70C9C6,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70CA4D,"Shenzhen lnovance Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",lnovanceTech | Shenzhen lnovance Technology
70CA97,Ruckus Wireless,ieee,1.0,"wireshark,nmap",RuckusWirele | Ruckus Wireless
70CA9B,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70CD0D,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70CD60,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70CD91,TERACOM TELEMATICA S.A,ieee,1.0,"wireshark,nmap",TeracomTelem | Teracom Telematica S.A
70CE8C,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
70CF49,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70D07E,Silicon Laboratories,ieee,1.0,"wireshark,nmap",SiliconLabor | Silicon Laboratories
70D081,Beijing Netpower Technologies Inc.,ieee,1.0,"wireshark,nmap",NetpowerTech | Beijing Netpower Technologies
70D313,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
70D379,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70D4F2,RIM,ieee,1.0,"wireshark,nmap",Rim | RIM
70D51E,"Fiberhome Telecommunication Technologies Co.,LTD",ieee,1.0,"wireshark,nmap",FiberhomeTel | Fiberhome Telecommunication Technologies
70D57E,Scalar Corporation,ieee,1.0,"wireshark,nmap",Scalar | Scalar
70D5E7,Wellcore Corporation,ieee,1.0,"wireshark,nmap",Wellcore | Wellcore
70D6B6,Metrum Technologies,ieee,1.0,"wireshark,nmap",MetrumTechno | Metrum Technologies
70D823,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70D880,Upos System sp. z o.o.,ieee,1.0,"wireshark,nmap",UposSystemsp | Upos System sp. z o.o.
70D8C2,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
70D923,"vivo Mobile Communication Co., Ltd.",ieee,1.0,"wireshark,nmap",vivoMobileCo | vivo Mobile Communication
70D931,"Cambridge Industries(Group) Co.,Ltd.",ieee,1.0,"wireshark,nmap",CambridgeInd | Cambridge Industries(Group)
70D983,"Shanghai JINXVM Microelectronics Co.,Ltd.",ieee,1.0,"wireshark,nmap",JINXVMMicroe | Shanghai Jinxvm Microelectronics
70DA17,Austrian Audio GmbH,ieee,1.0,"wireshark,nmap",AustrianAudi | Austrian Audio GmbH
70DA48,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70DA9C,TECSEN,ieee,1.0,"wireshark,nmap",Tecsen | Tecsen
70DB98,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70DDA1,Tellabs,ieee,1.0,"wireshark,nmap",Tellabs | Tellabs
70DDA8,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",ieee,1.0,"wireshark,nmap",OppoMobileTe | Guangdong Oppo Mobile Telecommunications
70DDEF,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
70DEE2,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70DEF9,FAI WAH INTERNATIONAL (HONG KONG) LIMITED,ieee,1.0,"wireshark,nmap",FaiWahIntern | FAI WAH International (Hong Kong) Limited
70DF2F,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70DFF7,Commscope,ieee,1.0,"wireshark,nmap",Commscope | Commscope
70E027,HONGYU COMMUNICATION TECHNOLOGY LIMITED,ieee,1.0,"wireshark,nmap",HongyuCommun | Hongyu Communication Technology Limited
70E139,3view Ltd,ieee,1.0,"wireshark,nmap",3view | 3view
70E1FD,FLEXTRONICS,ieee,1.0,"wireshark,nmap",Flextronics | Flextronics
70E24C,SAE IT-systems GmbH & Co. KG,ieee,1.0,"wireshark,nmap",SAEIT | SAE IT-systems GmbH & KG
70E284,Wistron Infocomm (Zhongshan) Corporation,ieee,1.0,"wireshark,nmap",WistronInfoc | Wistron Infocomm (Zhongshan)
70E422,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70E46E,Lytx,ieee,1.0,"wireshark,nmap",Lytx | Lytx
70E56E,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
70E72C,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70E843,"Beijing C&W Optical Communication Technology Co.,Ltd.",ieee,1.0,"wireshark,nmap",C&WOpticalCo | Beijing C&W Optical Communication Technology
70E997,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
70EA1A,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70EA5A,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70EB74,"Ningbo Goneo Electric Appliance Co., Ltd.",ieee,1.0,"wireshark,nmap",NingboGoneoE | Ningbo Goneo Electric Appliance
70EBA5,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
70ECE4,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70EDFA,imperix Ltd,ieee,1.0,"wireshark,nmap",imperix | imperix
70EE50,Netatmo,ieee,1.0,"wireshark,nmap",Netatmo | Netatmo
70EEA3,"Eoptolink Technology Inc. Ltd,",ieee,1.0,"wireshark,nmap","EoptolinkTec | Eoptolink Technology,"
70EF00,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70F087,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70F088,"Nintendo Co.,Ltd",ieee,1.0,"wireshark,nmap",Nintendo | Nintendo
70F096,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70F11C,"Shenzhen Ogemray Technology Co.,Ltd",ieee,1.0,"wireshark,nmap",OgemrayTechn | Shenzhen Ogemray Technology
70F176,Data Modul AG,ieee,1.0,"wireshark,nmap",DataModul | Data Modul AG
70F196,"Actiontec Electronics, Inc",ieee,1.0,"wireshark,nmap",ActiontecEle | Actiontec Electronics
70F1A1,Liteon Technology Corporation,ieee,1.0,"wireshark,nmap",LiteonTechno | Liteon Technology
70F1E5,Xetawave LLC,ieee,1.0,"wireshark,nmap",Xetawave | Xetawave
70F220,"Actiontec Electronics, Inc",ieee,1.0,"wireshark,nmap",ActiontecEle | Actiontec Electronics
70F35A,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
70F395,"Universal Global Scientific Industrial., Ltd",ieee,1.0,"wireshark,nmap",UniversalGlo | Universal Global Scientific Industrial.
70F6CF,"Relay, Inc.",ieee,1.0,"wireshark,nmap",Relay | Relay
70F74F,Robert Bosch JuP1,ieee,1.0,"wireshark,nmap",RobertBoschJ | Robert Bosch JuP1
70F754,"AMPAK Technology,Inc.",ieee,1.0,"wireshark,nmap",AMPAKTechnol | Ampak Technology
70F82B,DWnet Technologies(Suzhou) Corporation,ieee,1.0,"wireshark,nmap",DWnetTechnol | DWnet Technologies(Suzhou)
70F8AE,Microsoft Corporation,ieee,1.0,"wireshark,nmap",Microsoft | Microsoft
70F8E7,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",Cuav | Cuav
70F927,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
70F94A,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
70F96D,"Hangzhou H3C Technologies Co., Limited",ieee,1.0,"wireshark,nmap","H3CTechnolog | Hangzhou H3C Technologies, Limited"
70FC8C,OneAccess SA,ieee,1.0,"wireshark,nmap",OneAccess | OneAccess SA
70FC8F,FREEBOX SAS,ieee,1.0,"wireshark,nmap",FreeboxSas | Freebox SAS
70FD45,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
70FD46,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
70FD88,"Nanjing Jiahao Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",NanjingJiaha | Nanjing Jiahao Technology
70FF5C,"Cheerzing Communication(Xiamen)Technology Co.,Ltd",ieee,1.0,"wireshark,nmap",CheerzingCom | Cheerzing Communication(Xiamen)Technology
70FF76,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
7400E8,"HUAWEI TECHNOLOGIES CO.,LTD",ieee,1.0,"wireshark,nmap",HuaweiTechno | Huawei Technologies
7402E1,Texas Instruments,ieee,1.0,"wireshark,nmap",TexasInstrum | Texas Instruments
7403BD,BUFFALO.INC,ieee,1.0,"wireshark,nmap",Buffalo | BUFFALO.INC
74042B,Lenovo Mobile Communication (Wuhan) Company Limited,ieee,1.0,"wireshark,nmap",LenovoMobile | Lenovo Mobile Communication (Wuhan) Company Limited
7404F0,"Mobiwire Mobiles (NingBo) Co., LTD",ieee,1.0,"wireshark,nmap",MobiwireMobi | Mobiwire Mobiles (NingBo)
7404F1,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
74051D,"Jiangxi Risound Electronics Co.,LTD",ieee,1.0,"wireshark,nmap",JiangxiRisou | Jiangxi Risound Electronics
74057C,Qorvo International Pte. Ltd.,ieee,1.0,"wireshark,nmap",QorvoInterna | Qorvo International Pte.
7405A5,"TP-LINK TECHNOLOGIES CO.,LTD.",ieee,1.0,"wireshark,nmap",TpLinkTechno | TP-Link Technologies
740635,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,ieee,1.0,"wireshark,nmap",SernetTechno | Sernet (Suzhou) Technologies
74077E,"Quectel Wireless Solutions Co.,Ltd.",ieee,1.0,"wireshark,nmap",QuectelWirel | Quectel Wireless Solutions
7408AA,"Ruijie Networks Co.,LTD",ieee,1.0,"wireshark,nmap",RuijieNetwor | Ruijie Networks
7408DE,"Fujian Landi Commercial Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",FujianLandiC | Fujian Landi Commercial Technology
7409AC,"Quext, LLC",ieee,1.0,"wireshark,nmap",Quext | Quext
740ABC,LightwaveRF Technology Ltd,ieee,1.0,"wireshark,nmap",LightwaveRFT | LightwaveRF Technology
740AE1,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
740BB0,Hirschmann Automation and Control GmbH,ieee,1.0,"wireshark,nmap",HirschmannAu | Hirschmann Automation and Control GmbH
740CEE,"Huawei Device Co., Ltd.",ieee,1.0,"wireshark,nmap",HuaweiDevice | Huawei Device
740EA4,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
740EDB,"Optowiz Co., Ltd",ieee,1.0,"wireshark,nmap",Optowiz | Optowiz
7410E0,Broadcom Limited,ieee,1.0,"wireshark,nmap",Broadcom | Broadcom Limited
7411B2,"Cisco Systems, Inc",ieee,1.0,"wireshark,nmap",Cisco | Cisco Systems
741213,"Linksys USA, Inc",ieee,1.0,"wireshark,nmap",LinksysUSA | Linksys USA
7412B3,"CHONGQING FUGUI ELECTRONICS CO.,LTD.",ieee,1.0,"wireshark,nmap",ChongqingFug | Chongqing Fugui Electronics
7412BB,"Fiberhome Telecommunication Technologies Co.,LTD",ieee,1.0,"wireshark,nmap",FiberhomeTel | Fiberhome Telecommunication Technologies
741348,Blink by Amazon,ieee,1.0,,
74136A,"Motorola Mobility LLC, a Lenovo Company",ieee,1.0,wireshark,MotorolaMobi
7413EA,Intel Corporate,ieee,1.0,"wireshark,nmap",Intel | Intel Corporate
741489,SRT Wireless,ieee,1.0,"wireshark,nmap",SRTWireless | SRT Wireless
7414D0,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
741575,Xiaomi Communications Co Ltd,ieee,1.0,"wireshark,nmap",XiaomiCommun | Xiaomi Communications
7415E2,Tri-Sen Systems Corporation,ieee,1.0,"wireshark,nmap",TriSen | Tri-Sen Systems
7415F5,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
741865,"Shanghai DareGlobal Technologies Co.,Ltd",ieee,1.0,"wireshark,nmap",DareGlobalTe | Shanghai DareGlobal Technologies
74190A,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
7419F8,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",Private | Private
741AE0,IEEE Registration Authority,ieee,1.0,"wireshark,nmap",ITSPartnerSL | ITS Partner (O.B.S) S.L.
741B39,CONVEY INDIA PRIVATE LIMITED,ieee,1.0,"wireshark,nmap",ConveyIndiaP | Convey India Private Limited
741BB2,"Apple, Inc.",ieee,1.0,"wireshark,nmap",Apple | Apple
741C27,ITEL MOBILE LIMITED,ieee,1.0,"wireshark,nmap",ItelMobile | Itel Mobile Limited
741E93,"Fiberhome Telecommunication Technologies Co.,LTD",ieee,1.0,"wireshark,nmap",FiberhomeTel | Fiberhome Telecommunication Technologies
741EB1,"Samsung Electronics Co.,Ltd",ieee,1.0,"wireshark,nmap",SamsungElect | Samsung Electronics
741F4A,"Hangzhou H3C Technologies Co., Limited",ieee,1.0,"wireshark,nmap","H3CTechnolog | Hangzhou H3C Technologies, Limited"
741F79,"YOUNGKOOK ELECTRONICS CO.,LTD",ieee,1.0,"wireshark,nmap",YoungkookEle | Youngkook Electronics
74205F,"Shenzhen Zhongruixin Intelligent Technology Co., Ltd.",ieee,1.0,"wireshark,nmap",ZhongruixinI | Shenzhen Zhongruixin Intelligent Technology
74220D,"CHENGDU XUGUANG TECHNOLOGY CO,LTD",ieee,1.0,"wireshark,nmap",XuguangTechn | Chengdu Xuguang Technology
